date,avg_sentiment_score,model_type
2017-12-04,0.0624484375,FinBERT+VADER
2017-12-05,0.08027427884615385,FinBERT+VADER
2017-12-06,-0.037677616279069764,FinBERT+VADER
2017-12-07,0.007065073529411764,FinBERT+VADER
2017-12-08,-0.002489945652173913,FinBERT+VADER
2017-12-09,0.02511875,FinBERT+VADER
2017-12-10,-0.01334625,FinBERT+VADER
2017-12-11,0.08161383928571429,FinBERT+VADER
2017-12-12,-0.0032913194444444444,FinBERT+VADER
2017-12-13,-0.023848684210526317,FinBERT+VADER
2017-12-14,0.07173666666666666,FinBERT+VADER
2017-12-15,0.04380092592592593,FinBERT+VADER
2017-12-16,-0.013358749999999999,FinBERT+VADER
2017-12-17,0.0,FinBERT+VADER
2017-12-18,0.0427578125,FinBERT+VADER
2017-12-19,0.005407421875,FinBERT+VADER
2017-12-20,0.009335069444444444,FinBERT+VADER
2017-12-21,0.0141125,FinBERT+VADER
2017-12-22,0.00454453125,FinBERT+VADER
2017-12-23,0.00454453125,FinBERT+VADER
2017-12-24,0.02454791666666667,FinBERT+VADER
2017-12-25,0.0,FinBERT+VADER
2017-12-26,0.0434890625,FinBERT+VADER
2017-12-27,0.05062957317073171,FinBERT+VADER
2017-12-28,-0.03567797619047619,FinBERT+VADER
2017-12-29,-0.03855028409090909,FinBERT+VADER
2017-12-30,0.02511875,FinBERT+VADER
2017-12-31,0.056625,FinBERT+VADER
2018-01-01,0.011628125,FinBERT+VADER
2018-01-02,0.021301533742331288,FinBERT+VADER
2018-01-03,0.029480824061196106,FinBERT+VADER
2018-01-04,0.02655834026622296,FinBERT+VADER
2018-01-05,0.019543885542168675,FinBERT+VADER
2018-01-06,0.03528125,FinBERT+VADER
2018-01-07,0.0551390625,FinBERT+VADER
2018-01-08,0.035364052419354836,FinBERT+VADER
2018-01-09,0.03309443389057751,FinBERT+VADER
2018-01-10,0.029214553571428572,FinBERT+VADER
2018-01-11,0.02568607142857143,FinBERT+VADER
2018-01-12,0.03635409482758621,FinBERT+VADER
2018-01-13,-0.0009373214285714286,FinBERT+VADER
2018-01-14,0.01112013888888889,FinBERT+VADER
2018-01-15,0.009626136363636363,FinBERT+VADER
2018-01-16,0.019426413427561837,FinBERT+VADER
2018-01-17,0.028346547833935018,FinBERT+VADER
2018-01-18,0.021681803797468355,FinBERT+VADER
2018-01-19,0.017554614825581398,FinBERT+VADER
2018-01-20,0.08612796052631579,FinBERT+VADER
2018-01-21,0.004827822580645161,FinBERT+VADER
2018-01-22,0.009327865720524018,FinBERT+VADER
2018-01-23,0.0240829845814978,FinBERT+VADER
2018-01-24,0.03946878591954023,FinBERT+VADER
2018-01-25,0.05862753289473684,FinBERT+VADER
2018-01-26,0.03525191420664207,FinBERT+VADER
2018-01-27,0.02863605769230769,FinBERT+VADER
2018-01-28,0.02872361111111111,FinBERT+VADER
2018-01-29,0.03392416666666667,FinBERT+VADER
2018-01-30,0.021883248873873874,FinBERT+VADER
2018-01-31,0.04417469362745099,FinBERT+VADER
2018-02-01,0.027064680685358253,FinBERT+VADER
2018-02-02,0.026847296238244518,FinBERT+VADER
2018-02-03,0.022516015625,FinBERT+VADER
2018-02-04,0.07159479166666666,FinBERT+VADER
2018-02-05,0.004981516768292683,FinBERT+VADER
2018-02-06,0.017447528065630397,FinBERT+VADER
2018-02-07,0.024634917953667956,FinBERT+VADER
2018-02-08,0.025045986180904523,FinBERT+VADER
2018-02-09,0.02520232824427481,FinBERT+VADER
2018-02-10,0.07023971153846154,FinBERT+VADER
2018-02-11,0.0770679435483871,FinBERT+VADER
2018-02-12,0.007500372628726288,FinBERT+VADER
2018-02-13,0.037741911764705885,FinBERT+VADER
2018-02-14,0.041348664004914,FinBERT+VADER
2018-02-15,0.01229654552715655,FinBERT+VADER
2018-02-16,0.019826940359477123,FinBERT+VADER
2018-02-17,0.003858088235294118,FinBERT+VADER
2018-02-18,0.00021093749999999965,FinBERT+VADER
2018-02-19,-0.0021166666666666664,FinBERT+VADER
2018-02-20,0.012114676047120418,FinBERT+VADER
2018-02-21,0.011706633254716981,FinBERT+VADER
2018-02-22,-0.00256314453125,FinBERT+VADER
2018-02-23,0.01947957746478873,FinBERT+VADER
2018-02-24,0.057057500000000004,FinBERT+VADER
2018-02-25,0.04725923913043478,FinBERT+VADER
2018-02-26,0.03823994289340102,FinBERT+VADER
2018-02-27,0.019300545634920636,FinBERT+VADER
2018-02-28,-0.012192973856209152,FinBERT+VADER
2018-03-01,0.018951012323943663,FinBERT+VADER
2018-03-02,0.021119600591715977,FinBERT+VADER
2018-03-03,-0.02554014423076923,FinBERT+VADER
2018-03-04,0.07289955357142856,FinBERT+VADER
2018-03-05,0.011126894946808512,FinBERT+VADER
2018-03-06,0.004754281914893617,FinBERT+VADER
2018-03-07,0.033524440298507464,FinBERT+VADER
2018-03-08,0.03955361842105263,FinBERT+VADER
2018-03-09,0.045120964285714285,FinBERT+VADER
2018-03-10,0.08958074999999999,FinBERT+VADER
2018-03-11,0.06901911764705881,FinBERT+VADER
2018-03-12,0.062338167735042735,FinBERT+VADER
2018-03-13,0.015455988372093023,FinBERT+VADER
2018-03-14,0.02688237704918033,FinBERT+VADER
2018-03-15,0.05116845588235294,FinBERT+VADER
2018-03-16,0.04895628360215054,FinBERT+VADER
2018-03-17,0.04976304347826087,FinBERT+VADER
2018-03-18,-0.03866488095238095,FinBERT+VADER
2018-03-19,0.018816067073170732,FinBERT+VADER
2018-03-20,0.026778654485049836,FinBERT+VADER
2018-03-21,0.00447215,FinBERT+VADER
2018-03-22,0.05550619131455399,FinBERT+VADER
2018-03-23,0.03497787356321839,FinBERT+VADER
2018-03-24,0.06134645270270271,FinBERT+VADER
2018-03-25,0.10455491071428571,FinBERT+VADER
2018-03-26,0.02087674141221374,FinBERT+VADER
2018-03-27,0.012343340743734842,FinBERT+VADER
2018-03-28,0.011759302606177606,FinBERT+VADER
2018-03-29,0.04427842647058824,FinBERT+VADER
2018-03-30,0.048202375,FinBERT+VADER
2018-03-31,0.06055855263157895,FinBERT+VADER
2018-04-01,0.11704448529411764,FinBERT+VADER
2018-04-02,0.004574495341614906,FinBERT+VADER
2018-04-03,-0.004232679889298893,FinBERT+VADER
2018-04-04,0.018637667946257198,FinBERT+VADER
2018-04-05,-0.0055163051470588234,FinBERT+VADER
2018-04-06,-0.005894215771230503,FinBERT+VADER
2018-04-07,0.029446006944444443,FinBERT+VADER
2018-04-08,0.05895703125,FinBERT+VADER
2018-04-09,0.06093168257756563,FinBERT+VADER
2018-04-10,0.02837353001644737,FinBERT+VADER
2018-04-11,0.02917257109004739,FinBERT+VADER
2018-04-12,0.0424751947592068,FinBERT+VADER
2018-04-13,0.028774310064935065,FinBERT+VADER
2018-04-14,-0.03326916666666667,FinBERT+VADER
2018-04-15,-0.027473588709677418,FinBERT+VADER
2018-04-16,0.012691269083969465,FinBERT+VADER
2018-04-17,0.01823030726256983,FinBERT+VADER
2018-04-18,0.021146664325842696,FinBERT+VADER
2018-04-19,0.009947298387096773,FinBERT+VADER
2018-04-20,0.03863239329268293,FinBERT+VADER
2018-04-21,0.071460546875,FinBERT+VADER
2018-04-22,-0.0031446875000000008,FinBERT+VADER
2018-04-23,0.02496329599056604,FinBERT+VADER
2018-04-24,0.027839202127659574,FinBERT+VADER
2018-04-25,0.04743636182108626,FinBERT+VADER
2018-04-26,0.021830376344086022,FinBERT+VADER
2018-04-27,0.035714437134502924,FinBERT+VADER
2018-04-28,0.005471691176470589,FinBERT+VADER
2018-04-29,0.004215808823529412,FinBERT+VADER
2018-04-30,0.046944154676258995,FinBERT+VADER
